1,123,7.1
2,124,7.5
4,126,14.5
5,132,14.5
9,142,18.8
6,134,22.2
17,162,27.7
3,125,28.9
10,143,29.8
8,136,31.7
12,146,31.9
22,214,38.7
7,135,39.1
18,163,39.9
19,164,45.3
21,213,46.6
41,312,52.2
42,314,59.1
11,145,59.7
24,216,60.5
20,165,70.6
13,152,71.8
61,412,75.5
14,153,78.4
43,315,80.7
44,316,89.3
16,156,90.7
45,321,94.5
29,241,100.7
49,341,100.8
101,612,101.2
23,215,101.5
62,413,103.5
25,231,105.0
103,614,117.8
65,421,121.8
15,154,127.8
64,416,134.5
102,613,134.9
51,345,135.3
53,351,146.2
50,342,146.5
52,346,155.0
46,324,160.6
57,361,162.8
105,621,163.4
81,512,165.8
55,354,174.8
37,261,175.7
58,362,181.5
63,415,189.9
82,513,190.7
47,325,193.2
54,352,193.2
48,326,201.4
66,423,208.7
59,364,211.8
26,234,213.1
30,243,217.7
69,431,220.2
32,246,222.1
85,521,222.4
113,641,223.9
83,514,236.8
60,365,241.1
104,615,242.4
77,461,252.1
109,631,265.8
31,245,274.0
56,356,281.0
33,251,282.8
107,624,282.8
68,426,284.0
28,236,286.5
89,531,290.9
84,516,303.6
38,263,307.8
70,432,308.5
106,623,317.4
72,436,326.8
39,264,327.6
86,523,333.4
71,435,335.1
110,632,336.8
27,235,353.9
67,425,356.8
114,642,358.7
78,462,384.8
90,532,388.1
87,524,409.8
111,634,417.5
79,463,428.4
74,452,444.2
73,451,445.7
91,534,451.7
112,635,464.4
117,651,464.4
115,643,471.0
88,526,477.8
34,253,486.6
75,453,505.2
95,543,533.7
76,456,585.7
92,536,596.2
40,265,607.2
108,625,633.3
35,254,636.4
94,542,645.7
93,541,668.5
97,561,671.9
80,465,675.3
116,645,696.7
119,653,704.1
99,563,711.6
98,562,760.7
118,652,760.7
36,256,765.1
120,654,848.5
96,546,865.2
100,564,865.2
